token,average_attr
valu,-0.2248394191
beetje,-0.2250840999
fotograferen,-0.2252465636
even,-0.2253198511
liggen,-0.2253887181
ley,-0.2254763716
blog,-0.2255080892
unde,-0.2256059535
artikels,-0.2258891389
linge,-0.2260231972
bell,-0.2261964381
http,-0.2262939979
heerenveen,-0.2263234357
kruist,-0.2269237787
cafe,-0.2270756513
ino,-0.2271446573
ification,-0.2273846865
winkel,-0.2274712436
jac,-0.2278038031
vandaag,-0.2280517295
jim,-0.2283170819
staaltje,-0.2283950597
night,-0.2284135301
niet,-0.2284321694
gisteravond,-0.2287374586
maastricht,-0.2290967554
seksuele,-0.2298310101
gecreã«erd,-0.2299908549
eentje,-0.230186482
sec,-0.2304230352
iro,-0.2305997815
geling,-0.2306129932
nia,-0.2310557552
ernaast,-0.2311428636
ikkel,-0.2311682701
pract,-0.231209904
bedje,-0.2314752936
ain,-0.2316146232
overijssel,-0.2317435203
tri,-0.2317924201
sportschool,-0.2317963541
chter,-0.2319103554
31,-0.2320510431
mission,-0.2320730239
ank,-0.2321594292
blood,-0.2321985215
opgeven,-0.2322575301
¸,-0.2325960348
ã«l,-0.2327252794
ã«zie,-0.2332532704
gedachten,-0.2333056107
behandelen,-0.2334419191
rosa,-0.2335560918
kijken,-0.2337530218
zuiden,-0.2338380516
ces,-0.2338479462
ises,-0.2342838049
klik,-0.2345671108
sam,-0.2345673211
roosendaal,-0.2352461964
ampen,-0.2353092059
netherlands,-0.2361635566
!,-0.2367610631
gerard,-0.2370828018
agement,-0.2372013181
loper,-0.2373623997
atal,-0.2373649309
advies,-0.2374990964
real,-0.2375353133
bekijken,-0.2376749367
âĩĵ,-0.2377004277
inair,-0.2377105206
acer,-0.2377305627
reiskosten,-0.2378261387
zige,-0.2378438115
bestel,-0.2378589333
rone,-0.2378659397
âľ,-0.2380201582
gesl,-0.2383095324
via,-0.2386780894
gok,-0.23873429
gegeten,-0.2391321049
enige,-0.239287462
paul,-0.2393366536
zojuist,-0.2393758784
2008,-0.2395819277
verwijderd,-0.2396259382
ern,-0.2397608054
>,-0.2398500055
ijck,-0.240332365
sed,-0.2406671671
bod,-0.240683894
besparen,-0.2409764677
ippen,-0.2412170044
niemand,-0.2421105419
kado,-0.2422408015
augustus,-0.2424275503
onthouden,-0.2430427819
deels,-0.2430745065
ows,-0.2432995844
ative,-0.2433270961
1996,-0.2434573561
ervarings,-0.2435387075
opkomst,-0.2437242717
streek,-0.2438106909
info,-0.2439220289
onica,-0.2439690849
sbergen,-0.2441396266
ney,-0.2444151044
gigantische,-0.2444585413
ðłĺģ,-0.2445055428
menig,-0.2447376996
ader,-0.2448247628
beschrijving,-0.2448381037
mailtje,-0.2449633926
reken,-0.2456504889
schone,-0.2458362579
haarlem,-0.2461433655
afzetten,-0.2461484224
aden,-0.2465540962
shopping,-0.2467298806
gor,-0.2470561117
korte,-0.2471781261
aangegeven,-0.2474243641
hint,-0.2475421486
essel,-0.2475735545
1,-0.2477170838
voorbehoud,-0.2477456182
situatie,-0.2483431697
neem,-0.2491856581
drenthe,-0.2492120564
protest,-0.2495739264
onie,-0.2496701349
gisteren,-0.2498999743
maakte,-0.2499683173
voorstander,-0.2501530051
agressieve,-0.2501776516
missen,-0.2503176487
oerk,-0.2504854202
maak,-0.2506955285
sanne,-0.2507674992
let,-0.2509931389
craft,-0.2511120737
ories,-0.2512018681
alice,-0.2515231296
ating,-0.2525506914
ior,-0.252774559
enthousiaste,-0.2528600208
oris,-0.2530401289
martin,-0.2530749612
ius,-0.2531436498
uitleg,-0.2535199896
camp,-0.2542919391
deren,-0.2543523181
iop,-0.2547938153
oplader,-0.2548951805
mend,-0.2551324666
cec,-0.2559754848
rondleidingen,-0.2564410269
storing,-0.2565250993
board,-0.2565295696
orning,-0.2568166075
ries,-0.2568550855
geã¯nterpreteerd,-0.2570200562
volle,-0.2570245914
repetitie,-0.2570676506
hapjes,-0.2574105561
handjes,-0.2575627863
],-0.2577176727
shakespe,-0.2580105364
uitleggen,-0.2582437145
graag,-0.2586472472
brusselse,-0.25891608
gemerkt,-0.259105444
bedrie,-0.259750843
handige,-0.2601224482
winnende,-0.2603647411
yle,-0.2603719216
abonn,-0.2604960203
erfgoed,-0.2605837546
raads,-0.2606956959
umber,-0.2607337584
[,-0.2616000902
vreemd,-0.2616231255
geloven,-0.2617195452
zien,-0.2619073479
beschikt,-0.2626016736
oment,-0.2626186609
wc,-0.2627005279
olly,-0.262764201
kort,-0.2629771461
verdiepen,-0.2638197746
haven,-0.2641244233
edit,-0.2643018961
saai,-0.2643700012
benader,-0.264670819
ðłļ,-0.2648511337
bleken,-0.265080452
geã¯n,-0.2653948814
terugvinden,-0.2658707201
alleen,-0.2659543789
kent,-0.2661321713
dichtbij,-0.2662802748
this,-0.2664307597
arl,-0.2671643887
dinsdag,-0.2674055162
gegaan,-0.2675616668
juli,-0.2678229176
iens,-0.2678659558
econom,-0.267868042
beiden,-0.2681181133
oodt,-0.2683601528
camb,-0.2685053647
trainen,-0.2688335895
hellen,-0.2690890431
74,-0.2691156792
robot,-0.2691206038
elegante,-0.2698107741
teresseerd,-0.2698456645
gereden,-0.2700404432
wor,-0.2700626954
georganiseerd,-0.2701752484
ustr,-0.2703278661
mmen,-0.2703485005
merken,-0.2705419064
72,-0.2709137648
inner,-0.2709823549
doorde,-0.2710521519
ishing,-0.2712585926
magazine,-0.2716954059
vloer,-0.2723631847
ick,-0.2726464605
zichtbaar,-0.2726531343
ium,-0.2729398712
verschil,-0.2730346578
path,-0.2732469141
iat,-0.2733086348
ges,-0.2741621385
regio,-0.2743611429
presentaties,-0.2745594122
toneel,-0.2749470472
¿,-0.2753598726
uus,-0.2756645152
afscheid,-0.2759013791
tip,-0.2761471679
minst,-0.2762916115
kend,-0.2764483893
tens,-0.2765252516
aald,-0.2767538913
hapje,-0.2770129144
plek,-0.2771279677
herinn,-0.2772556245
ontmoet,-0.2773982016
ffic,-0.2777239823
kade,-0.2791321173
stages,-0.2792822123
mult,-0.2795482278
gewenst,-0.2809277773
ssel,-0.2810094499
jeroen,-0.2812134656
folder,-0.2812545598
jammer,-0.2814161597
ional,-0.2814436555
?!,-0.2815110215
chris,-0.2815777063
jos,-0.2822098592
wonen,-0.2824572315
etc,-0.2824956048
inden,-0.2825222306
elp,-0.2827903628
aris,-0.2828067765
maria,-0.2829304722
vertrouwd,-0.2829489885
essie,-0.2830012441
cur,-0.283123076
fleur,-0.2833476358
^,-0.2833872958
shir,-0.2833955884
aalde,-0.2834513485
stip,-0.2837397754
leu,-0.2837626426
jacques,-0.2838998735
how,-0.2840149708
charlie,-0.2844635129
oke,-0.2851734797
eldoorn,-0.2852632254
htt,-0.2854375541
inspiratie,-0.2855938313
hilde,-0.2860876024
pal,-0.286121726
gister,-0.2867065283
verboden,-0.2868067827
getrokken,-0.2868778504
ragen,-0.2875555381
sterkte,-0.2885478061
aardbeving,-0.2885495424
phy,-0.2888044119
stand,-0.2892461618
stud,-0.2901638468
miss,-0.2902411968
zetel,-0.2912004764
otte,-0.2914513946
ston,-0.2915104926
eering,-0.2917626202
biedt,-0.291844368
overgeslagen,-0.2924502492
ator,-0.2925445497
meijer,-0.2925465703
zoals,-0.2926682595
deventer,-0.2926972685
inst,-0.2940645111
geactiveerd,-0.2950937748
akkel,-0.2956103384
redden,-0.2961907325
heeee,-0.2970083356
</,-0.2970340848
ronic,-0.2973154485
onderzocht,-0.2973561315
wisselen,-0.297440519
zia,-0.2977429032
luie,-0.2980360612
contact,-0.2983815024
santa,-0.298430562
xl,-0.2985625244
aria,-0.2991391122
cces,-0.2998014835
filmpje,-0.2998045605
vie,-0.3006412163
asen,-0.300919205
horst,-0.3009340605
uitdaging,-0.3010076098
2010,-0.3010824677
ious,-0.3016625643
groene,-0.3020653725
zing,-0.3025114238
gelieve,-0.3027082384
weven,-0.3028775454
ike,-0.3030970784
gekocht,-0.3033539546
breda,-0.3036044706
hilleg,-0.303794086
vandaan,-0.3038062
uitv,-0.3038887978
lun,-0.3040602505
attent,-0.3044399396
bijzondere,-0.3044565022
»,-0.3046504048
breidt,-0.3055937588
bijeenkomst,-0.305813849
assortiment,-0.3061030209
spoed,-0.3069442213
claes,-0.3069527447
madrid,-0.3076043515
ady,-0.3079259694
nation,-0.3079450065
queline,-0.3081494868
niets,-0.3082163116
hoge,-0.3082186431
terugreis,-0.3086287081
proeven,-0.3086596727
antwerpen,-0.3086742461
bracht,-0.3089722047
iri,-0.3092053235
ã«r,-0.3093758523
kennismaken,-0.3095988482
input,-0.3099352717
rijven,-0.3113662377
akelijk,-0.3113888502
voorjaar,-0.3114051819
spartners,-0.3125000596
behaald,-0.3127774298
pper,-0.3131558895
cross,-0.3134687841
bliotheek,-0.3139352947
binnenkort,-0.3143676504
wellicht,-0.3144745578
othing,-0.3145077527
inf,-0.3146887436
bedoeling,-0.314752287
gehalte,-0.3151946664
melk,-0.3154864985
verloren,-0.3156833835
mess,-0.3161070831
toont,-0.3163025479
amazon,-0.3169004321
getuigen,-0.3177333772
uitje,-0.3187016547
maar,-0.3187421166
aandacht,-0.3191204302
ito,-0.3191456497
for,-0.319433997
ieping,-0.3196349144
volgen,-0.3198107747
shirts,-0.3201204836
afge,-0.3204040839
etting,-0.3206668794
handhaven,-0.3209670484
herlands,-0.3212836087
landgoed,-0.3212983608
mart,-0.3214476816
smuseum,-0.3217894547
ray,-0.3218109603
ille,-0.3221217571
halverwege,-0.3221896887
yst,-0.3226526082
bc,-0.3232987598
ª,-0.3240039541
genomineerd,-0.324213326
geã¯nteresseerd,-0.3243899047
ario,-0.3246896907
><,-0.3247274458
dutch,-0.3247310882
uiter,-0.3250286598
berts,-0.3253060281
mand,-0.3253539208
view,-0.3253879845
tommy,-0.3254334033
rollen,-0.3256461434
aus,-0.3258271782
ģ,-0.3260190194
taak,-0.3263017833
iam,-0.3264614057
arth,-0.3268216252
verhalen,-0.3269305886
china,-0.3269830048
gele,-0.3278111592
ositie,-0.327819705
komend,-0.3280522823
uiterste,-0.3287245333
ical,-0.328777065
senior,-0.3288221061
inhoudelijk,-0.3288467824
boulevard,-0.3295204736
bezocht,-0.3296574354
kalender,-0.3300143778
iris,-0.3300664739
aresse,-0.3300807774
chine,-0.3301368356
aert,-0.3301878654
voorzichtig,-0.3303187788
direct,-0.3305859582
sland,-0.3313509328
ider,-0.3314495186
ice,-0.3316277439
ibiza,-0.3317621648
taylor,-0.3326271772
;-),-0.3327875746
watch,-0.3331029932
testen,-0.3331410885
mach,-0.3331734538
hoorn,-0.33333916
tijdens,-0.3334186393
categorie,-0.3341444023
duw,-0.3342477083
zwem,-0.3345189691
drankje,-0.3353249133
visu,-0.3354930282
voorkeur,-0.3355339173
overgestapt,-0.335570842
musea,-0.3367571831
onderweg,-0.3378544426
nem,-0.3387809042
erik,-0.3388581276
nodige,-0.3389640767
zonnen,-0.3391052969
akes,-0.3394023292
verkrijgen,-0.3399040103
hierbij,-0.3401111441
sprekers,-0.3404428363
annes,-0.3413083553
skaart,-0.3418192863
...),-0.3419803977
zitting,-0.3420213759
ody,-0.3426936269
fonds,-0.3427006602
proberen,-0.3429586088
ctor,-0.3433076579
1992,-0.344476521
onic,-0.344535619
begonnen,-0.3448977932
effe,-0.3453863631
lov,-0.3454335593
lichte,-0.3477128148
asselt,-0.3479810241
planning,-0.3499800911
gelderland,-0.3504868224
joy,-0.3507237881
away,-0.3508459553
oitte,-0.3508732468
tijdelijk,-0.3511208296
samenspraak,-0.3517693579
delt,-0.352083832
--,-0.3524091785
aes,-0.3527219594
:-),-0.3528691958
sorry,-0.3529308887
dur,-0.3531930248
iverpool,-0.3533204496
credits,-0.353736937
erover,-0.3540179431
boter,-0.3557308838
jubileum,-0.3570653796
rich,-0.3579103053
officieel,-0.3581949156
istorie,-0.3587752283
dordrecht,-0.3588360772
home,-0.3599396721
alsjeblieft,-0.360176295
werkzaamheden,-0.3603403866
ophalen,-0.3603459597
oordeel,-0.3608091474
bezoeken,-0.3624189571
clip,-0.3626022041
iere,-0.3628979325
eliciteerd,-0.3631340826
anks,-0.3635851918
kruipen,-0.3638219833
igbaar,-0.3638320565
arte,-0.3639454544
adi,-0.3646777868
hoelang,-0.36483863
nuttig,-0.3648540354
bekijk,-0.3656427884
kaap,-0.365701288
saskia,-0.3677418903
staren,-0.3678043797
alie,-0.3686747849
imo,-0.3690510529
koningsdag,-0.3690680861
rea,-0.3690730929
ward,-0.3692047
eyenoord,-0.3698752502
josã©,-0.3702227473
93,-0.3706071019
like,-0.3708616433
wester,-0.3717374504
doorn,-0.3718309298
igerd,-0.3730679154
iki,-0.373929215
connect,-0.3742762208
i̇,-0.3744780739
checklist,-0.3744938076
toevallig,-0.3744942844
«,-0.3752375862
eldorf,-0.3765971661
ello,-0.3770089783
beur,-0.3775961399
class,-0.3778507337
anceerd,-0.3782434165
bibliotheek,-0.378401498
oende,-0.3787329197
verslag,-0.3791330801
david,-0.3800494164
waarover,-0.3801742494
verlof,-0.3806138155
terdam,-0.3806762025
uitgelegd,-0.3810990751
weigeren,-0.3814995289
ena,-0.381989643
tact,-0.3826830089
itch,-0.3834897118
ikopter,-0.3839046657
sbeg,-0.3839352429
vanmiddag,-0.3850985445
voorbij,-0.3852894099
forum,-0.3857539892
langs,-0.3860780658
paars,-0.3868819475
late,-0.3871232569
scherm,-0.387209013
vey,-0.3884048462
interesseren,-0.3892347515
tex,-0.3895205557
www,-0.3895620742
relaxed,-0.3906966015
meegedeeld,-0.3909457326
vanavond,-0.391189501
indy,-0.3913143575
~,-0.3913185426
besloten,-0.3918954134
besteedt,-0.3921023905
weblog,-0.3926276565
limburg,-0.3932487484
ukje,-0.3934636414
gedacht,-0.3941621697
aangezien,-0.3943576718
axy,-0.394670248
nationale,-0.3947340548
six,-0.3951611221
vormgeven,-0.3958749473
speciale,-0.3961408585
gefun,-0.3966445923
fabriek,-0.3970625177
special,-0.3973059384
zinnig,-0.3977443874
oeps,-0.3978232034
ione,-0.397968173
nop,-0.3982611038
ics,-0.3983486059
https,-0.3984978388
ĳ,-0.3985220311
international,-0.3986926675
wagen,-0.3995531565
"),",-0.4005037264
!?,-0.4021483182
acker,-0.4024312248
offs,-0.402497977
iken,-0.4025626183
eugeot,-0.4030273557
ales,-0.4031463563
verzonden,-0.4035595357
bow,-0.4037475685
afwezig,-0.4048899114
symposium,-0.4049912989
expo,-0.4054073195
inactie,-0.4061550796
osse,-0.4067475796
ature,-0.4077561289
uel,-0.4078029392
ella,-0.4080460947
weeks,-0.409781009
ontmoeten,-0.4106418556
portage,-0.4108226752
ī,-0.4109825748
harder,-0.4114680797
ingebouwde,-0.411567837
insdag,-0.411641866
thuisbasis,-0.4125930965
itu,-0.4133008718
§,-0.4140314758
haarlemmer,-0.414262116
balen,-0.415010646
entoonstelling,-0.416434668
pees,-0.4166829884
puerto,-0.4172121286
etsen,-0.4179344773
ĩ,-0.418173543
uitgele,-0.4189276695
bay,-0.4189821128
ĵ,-0.4190776572
dodelijk,-0.4195213914
icum,-0.4208593965
rabant,-0.4210924506
inget,-0.4214783609
gedecor,-0.4220582545
bedoel,-0.4225070374
inspirerende,-0.4230191559
asser,-0.4241200089
arnhem,-0.4242634221
isering,-0.4243687987
sluiter,-0.4269846678
gelijkheid,-0.4275793433
evenmin,-0.4280887246
meesten,-0.4296825826
elta,-0.4298931062
venlo,-0.4303167909
charl,-0.4325699806
elijks,-0.4326306482
enter,-0.4330990703
tto,-0.4331078231
ave,-0.4333655064
iezer,-0.4334990382
dic,-0.4337555766
eles,-0.433886826
ergy,-0.4364065588
kick,-0.4369088858
ense,-0.4371839762
downloaden,-0.4374608099
volgt,-0.4376296766
dm,-0.4377388149
var,-0.4387356639
opdoen,-0.4389105141
vest,-0.4391995966
dev,-0.4396611154
iano,-0.4412094429
weinig,-0.4412755516
afgeven,-0.4413231909
ika,-0.4413440078
ental,-0.4416071475
ontdek,-0.441773802
elst,-0.4424945712
neveld,-0.442548722
jewel,-0.4425875932
beth,-0.4429981112
innen,-0.4438905716
kunstenaars,-0.4441487491
aangezet,-0.4445361197
!),-0.4468113718
geluisterd,-0.4472667463
geã¯nstalleerd,-0.4474906921
mei,-0.4485334467
rench,-0.4500444829
avan,-0.4501912296
ervaren,-0.4511548653
eless,-0.4517109394
¡,-0.4517680176
uitgeput,-0.4534307122
âĺ,-0.4541362593
opwarmen,-0.4548918605
vroege,-0.4568644427
besteld,-0.4573116601
ðłĺ,-0.4575710625
haaglanden,-0.4586618543
nette,-0.4586881213
ommen,-0.4605943859
iningen,-0.4637205899
vieren,-0.4653802911
orry,-0.4657316089
osteop,-0.4662044942
aangeboden,-0.4674920142
intim,-0.4690713584
assistent,-0.4708855078
ń,-0.4718208069
check,-0.4738586365
uvre,-0.4738818258
lag,-0.474342525
yr,-0.4760293961
alisatie,-0.4762435853
manieren,-0.4763745964
samenhangende,-0.4767487347
itt,-0.4769809147
ugger,-0.478120327
sweet,-0.480024457
checken,-0.4802701207
£,-0.4805588578
groenten,-0.4808831215
¼,-0.4811890672
ela,-0.4813251458
mech,-0.4814482927
streng,-0.4846865833
yling,-0.4856751561
ï¸ı,-0.4864987674
denemarken,-0.4865053892
³,-0.4875069945
geplaatst,-0.4880679328
toegevoegd,-0.4884022077
irk,-0.4888882488
glimlach,-0.4889226966
bijzonders,-0.4894109964
voorwaarden,-0.4901785254
tips,-0.4920620561
geblokkeerd,-0.4936638498
gefeliciteerd,-0.4944346675
vodafone,-0.4949907027
hare,-0.4955024123
ı,-0.4959294385
momenteel,-0.4959803214
ierikzee,-0.4977935553
janssen,-0.4986258516
stee,-0.4995339662
privã©,-0.4995573759
levering,-0.4995714008
?,-0.4995768812
reageer,-0.4995993215
vre,-0.5002958179
voldaan,-0.5016485453
lezing,-0.5020840168
obby,-0.503813982
koster,-0.5047285557
gebracht,-0.5066910936
grand,-0.5073907971
ondertussen,-0.5076308763
ðłĺī,-0.5094143402
namens,-0.509593298
rare,-0.5100933313
name,-0.5105521083
helaas,-0.5113776171
bezoek,-0.5115160498
tussendoor,-0.5117028272
conferentie,-0.5134985447
inschrijven,-0.5137792798
prominent,-0.5155569911
verander,-0.5215106606
afsluiting,-0.5219441056
just,-0.5223273374
heus,-0.5236918908
ĺ,-0.5271909139
pra,-0.5283793211
ħ,-0.5310443842
ļ,-0.5325274211
geproefd,-0.5330879167
į,-0.5333898069
hoefde,-0.5333974957
store,-0.5336582859
hur,-0.5340079069
®,-0.5350238979
©,-0.5361568666
verrassen,-0.5368270874
outje,-0.5370901823
osc,-0.5384834632
bekeken,-0.5407715589
aadje,-0.5414991379
ivia,-0.5417500734
stichting,-0.5425468087
opst,-0.5430957079
ordrecht,-0.543565508
ł,-0.54517629
album,-0.5454462916
ihi,-0.5457297564
vertelt,-0.5463431962
bijwonen,-0.5466204286
mix,-0.5474578167
ongeluk,-0.5481319427
see,-0.5494204362
flor,-0.5521204472
¶,-0.5521705896
iving,-0.5522047877
nergens,-0.5549611673
:),-0.5555221411
ason,-0.556550324
benieuwd,-0.5567092046
sollicit,-0.5570681095
ruck,-0.5583584607
doesburg,-0.5594197512
yer,-0.559807837
;),-0.5599295764
eliers,-0.5615640283
ector,-0.5619574003
doetinchem,-0.5625042319
bry,-0.5631898046
alvast,-0.5631973147
waarmee,-0.564588666
vasthouden,-0.5646070838
gestopt,-0.5649209023
gekund,-0.5660126209
city,-0.5663628131
ssels,-0.5673251152
ŀ,-0.5675876366
minste,-0.5679584146
ira,-0.5689076185
arena,-0.5715647042
ľ,-0.5718470426
zalen,-0.5724316835
plezier,-0.5735011372
eindje,-0.5770345926
zover,-0.5785289183
postcode,-0.5822002292
mijne,-0.5829496831
welvaart,-0.5841668844
lisa,-0.5861622691
anu,-0.5890206099
dadelijk,-0.5923141241
ðł,-0.5951086851
marketeers,-0.5954284072
uister,-0.5961959958
â,-0.600771985
voeg,-0.6060255766
¤,-0.6068084373
bronnen,-0.6093301177
bout,-0.6109109521
quet,-0.6117383242
gezocht,-0.6131033897
dagelijks,-0.6151158214
speciaal,-0.6153867096
born,-0.6159749627
behoorlijk,-0.6161440508
kruising,-0.6191083789
slaapzak,-0.619644165
ķ,-0.6210721354
kijkje,-0.6218990885
eiden,-0.6231014878
º,-0.6242914647
wandelen,-0.6248469353
iser,-0.6253526509
add,-0.6263284087
twijfelen,-0.6268921494
waarbij,-0.6270655394
bul,-0.6304064989
knoping,-0.6306042075
tube,-0.6354917847
2016,-0.6363641322
ĭ,-0.6366933424
goedkoop,-0.6374313831
ĥ,-0.6398819973
aangeschaft,-0.6442986727
tournee,-0.6454612613
eiwitten,-0.6476376653
york,-0.6497888416
dal,-0.6501578689
ograf,-0.6523376107
noem,-0.6542657763
avy,-0.6549448967
âĩ,-0.655186832
lastig,-0.6562626908
vertel,-0.6575338095
:).,-0.6646292955
ael,-0.6646713018
plementeerd,-0.6656613946
splein,-0.6686705351
½,-0.6724042892
±,-0.6745713528
ata,-0.6775500178
cafã©,-0.6795140207
opdracht,-0.6804882884
steller,-0.6807505488
gehangen,-0.681666851
¢,-0.6830835631
ship,-0.6890754501
after,-0.6902960539
uli,-0.6935331821
demonstr,-0.6941639185
adressen,-0.6999756098
login,-0.705909133
